book_id,preprocessed_resumes
9859436,"['strange', 'deadly', 'loose', 'philadelphia', 'brother', 'go', 'missing', 'family', 'fall', 'hard', 'time', 'mother', 'determined', 'marry', 'rich', 'young', 'man', 'walk', 'compare', 'read', 'newspaper', 'dead', 'rise', 'philadelphia', 'fr', 'strange', 'deadly', 'loose', 'philadelphia', 'brother', 'go', 'missing', 'family', 'fall', 'hard', 'time', 'mother', 'determined', 'marry', 'rich', 'young', 'man', 'walk', 'compare', 'read', 'newspaper', 'dead', 'rise', 'philadelphia', 'frightening', 'attack', 'zombie', 'deliver', 'letter', 'eleanor', 'brother', 'control', 'dead', 'army', 'take', 'brother', 'eleanor', 'go', 'find', 'venture', 'lab', 'notorious', 'spirit', 'hunters', 'protect', 'city', 'supernatural', 'force', 'eleanor', 'spend', 'time', 'spirit', 'hunters', 'include', 'maddeningly', 'stubborn', 'handsome', 'daniel', 'situation', 'dire', 'reputation', 'line', 'life', 'hang', 'balance']"
17304282,"['hear', 'voice', 'see', 'vision', 'read', 'mind', 'crazy', 'cia', 'click', 'start', 'read', 'mystical', 'adventure', 'usa', 'today', 'bestselle', 'author', 'million', 'book', 'sell', 'download', 'librarian', 'cosega', 'sequence', 'thin', 'veil', 'separate', 'life', 'death', 'thousand', 'year', 'human', 'seek', 'lift', 'imagine', 't', 'hearing', 'voice', 'see', 'vision', 'read', 'mind', 'crazy', 'cia', 'click', 'start', 'read', 'mystical', 'adventure', 'usa', 'today', 'bestselle', 'author', 'million', 'book', 'sell', 'download', 'librarian', 'cosega', 'sequence', 'thin', 'veil', 'separate', 'life', 'death', 'thousand', 'year', 'human', 'seek', 'lift', 'imagine', 'secret', 'wait', 'discovery', 'insight', 'unknown', 'power', 'possible', ' ', 'nate', 'wonder', ' ', 'death', 'father', 'loss', 'brother', 'mysterious', 'message', 'find', 'enmesh', 'century', 'old', 'conspiracy', 'hide', 'truth', 'lie', 'veil', 'juggle', 'prophecy', 'mystic', 'knowledge', 'trace', 'quest', 'countless', 'lifetime', 'grasp', 'complex', 'destiny', 'unravel', 'ancient', 'puzzle', 'score', 'die', 'protect', 'secret', 'trusted""few', 'whisper', 'clue', 'guard', 'location', 'hide', 'key', 'humanity', 'ready', ' ', 'nate', 'find', 'way', ' ', 'protect', 'veil', 'know', 'one', 'search', 'bear', 'time', 'clandestine', 'group', 'wield', 'overwhelming', 'power', 'want', 'silence', ' ', 'nate', 'run', ' ', 'reader', 'enjoy', 'contemporary', 'urban', 'fantasy', 'metaphysical', 'genre', 'book', 'david', 'mitchell', 'cloud', 'atlas', 'bone', 'clocks', 'paulo', 'coelho', 'alchemist', 'neil', 'gaiman', 'ocean', 'end', 'lane', 'james', 'redfield', 'celestine', 'prophecy', 'dan', 'millman', 'way', 'peaceful', 'warrior', 'night', 'circus', 'snow', 'child', 'sure', 'love', 'inner', 'movement', 'trilogy', 'mystical', 'adventure', 'metaphysical', 'thriller', ' ', 'inner', 'movement', 'international', 'bestseller', 'hundred', 'thousand', 'copy', 'sell', 'download', ' ', '+', 'star', 'review', 'worldwide', 'thousand', 'read', 'recommend', 'list', ' ', 'fantasy', ' ', 'metaphysical', 'visionary', ' ', 'conspiracy', 'thriller', ' ', 'find', 'million', 'copy', 'brandt', 'legg', 'book', 'sell', 'download', 'worldwide', 'entire', 'series', 'available', 'outview', 'inner', 'movement', 'outin', 'inner', 'movement', 'outmove', 'inner', 'movement', 'brandt', 'legg', 'cosega', 'search', 'cosega', 'sequence', 'cosega', 'storm', 'cosega', 'sequence', 'cosega', 'shift', 'cosega', 'sequence', 'cosega', 'sphere', 'cosega', 'sequence', 'librarian', 'justar', 'journal', 'lost', 'treerunner', 'justar', 'journal', 'list', 'keeper', 'justar', 'journal', 'capwar', 'election', 'capstone', 'conspiracy', '\n ', 'capwar', 'experience', 'capstone', 'conspiracy', '\n', 'capwar', 'empire', 'capstone', 'conspiracy', '\n']"
17693017,"['dominic', 'loves', 'own', 'motel', 'know', 'day', 'come', 'door', 'matter', 'ready', 'dominic', 'voyeur', 'extreme', 'instal', 'camera', 'room', 'hotel', 'sleep', 'come', 'join', 'find', 'stay', 'desert', 'inn', 'tonight', ' ', 'jeff', 'desire', 'son', 'good', 'friend', 'year', 'dominic', 'loves', 'own', 'motel', 'know', 'day', 'come', 'door', 'matter', 'ready', 'dominic', 'voyeur', 'extreme', 'instal', 'camera', 'room', 'hotel', 'sleep', 'come', 'join', 'find', 'stay', 'desert', 'inn', 'tonight', ' ', 'jeff', 'desire', 'son', 'good', 'friend', 'year', 'finally', 'get', 'chance', 'check', 'motel', 'room', 'night', 'wife', 'friend', 'chance', 'explore', 'long', 'overdue', 'attraction']"
11521304,"['hold', 'love', 'slowly', 'slip', 'away', ' ', 'let', 'past', 'know', 'future', ' ', 'cope', 'know', 'kiss', 'countdown', 'goodbye', ' ', 'story', 'love', 'affair', 'ryan', 'molly', 'fall', 'love', 'tear', 'apart', 'time', 'molly', 'kiss', 'ryan', 'know', 'hold', 'love', 'slowly', 'slip', 'away', ' ', 'let', 'past', 'know', 'future', ' ', 'cope', 'know', 'kiss', 'countdown', 'goodbye', ' ', 'story', 'love', 'affair', 'ryan', 'molly', 'fall', 'love', 'tear', 'apart', 'time', 'molly', 'kiss', 'ryan', 'know', 'forever', 'year', 'thousand', 'kiss', 'later', 'married', 'man', 'love', 'today', 'ryan', 'kiss', 'molly', 'realise', 'waste', 'future', 'hold', 'predict']"
18308526,"['electrify', 'new', 'novella', 'heroine', 'annja', 'creed', 'uncover', 'history', 'monster', 'old', 'testament', 'come', 'new', 'danger', 'fight', 'skeleton', 'addis', 'ababa', 'annja', 'contract', 'especially', 'entertainment', 'rig', 'obnoxious', 'radio', 'dj', 'filming', 'tv', 'host', 'chasing', 'history', 'monster', 'accidental', 'disco', 'electrify', 'new', 'novella', 'heroine', 'annja', 'creed', 'uncover', 'history', 'monster', 'old', 'testament', 'come', 'new', 'danger', 'fight', 'skeleton', 'addis', 'ababa', 'annja', 'contract', 'especially', 'entertainment', 'rig', 'obnoxious', 'radio', 'dj', 'filming', 'tv', 'host', 'chasing', 'history', 'monster', 'accidental', 'discovery', 'ancient', 'clay', 'brick', 'turn', 'prank', 'deadly', 'peril', 'intrepid', 'archaeologist', 'annja', 'hunch', 'right', 'brick', 'merely', 'key', 'great', 'discovery', 'tower', 'babel', 'joan', 'arc', 'sword', 'hand', 'killer', 'heel', 'race', 'middle', 'east', 'unravel', 'puzzle', 'enemy', 'ally', 'face', 'survive', 'annja', 'defeat', 'end', 'winner']"
2691613,['nan']
423681,"['render', 'unable', 'speak', 'read', 'write', 'vietnam', 'war', 'injury', 'thirty', 'year', 'early', 'howard', 'kapostash', 'feel', 'trap', 'disability', 'high', 'school', 'sweetheart', 'recently', 'force', 'rehab', 'ask', 'care', 'year', 'old', 'son']"
4103282,"['sheriff', 'sam', 'sheridan', 'wound', 'encounter', 'malevolent', 'dr.', 'cinatas', 'vladarian', 'vampire', 'dark', 'infection', 'course', 't', 'sheriff', 'sam', 'sheridan', 'wound', 'encounter', 'malevolent', 'dr.', 'cinatas', 'vladarian', 'vampire', 'dark', 'infection', 'course', 'blood', 'release', 'inner', 'demon', 'long', 'deny', 'guard', 'assault', 'shadowmen', 'companion', 'sam', 'force', 'turn', 'healing', 'emerald', 'linton', 'woman', 'believe', 'new', 'age', 'fake', 'bad', 'barrier', 'bring', 'low', 'sam', 'long', 'deny', 'desire', 'long', 'feel', 'lovely', 'irishwoman', 'year', 'emerald', 'unable', 'save', 'father', 'child', 'evil', 'power', 'enslave', 'sam', 'reluctantly', 'entrust', 'old', 'fear', 'regret', 'painfully', 'fresh', 'dare', 'use', 'magical', 'ability', 'attempt', 'rescue', 'sam', 'searing', 'passion', 'flare', 'dare', 'entrust', 'heart']"
50548,"['edith', 'wharton', 'unjustly', 'neglect', 'novel', 'hudson', 'river', 'bracketed', 'feature', 'strong', 'protagonist', 'vance', 'weston', 'halo', 'spear', 'undereducated', 'young', 'man', 'arrive', 'new', 'york', 'keen', 'desire', 'write', 'halo', 'spear', 'brilliant', 'accomplished', 'young', 'woman', 'introduce', 'vance', 'literature', 'form', 'deep', 'bond', 'flourish', 'endure', 'd', 'edith', 'wharton', 'unjustly', 'neglect', 'novel', 'hudson', 'river', 'bracketed', 'feature', 'strong', 'protagonist', 'vance', 'weston', 'halo', 'spear', 'undereducated', 'young', 'man', 'arrive', 'new', 'york', 'keen', 'desire', 'write', 'halo', 'spear', 'brilliant', 'accomplished', 'young', 'woman', 'introduce', 'vance', 'literature', 'form', 'deep', 'bond', 'flourish', 'endure', 'despite', 'hardship', 'vance', 'life', 'disappointment', 'halo', 'respective', 'marriage']"
300196,"['multi', 'layered', 'tale', 'different', 'pig', 'find', 'snicker', 'find', 'thought', 'provoking', 'sidney', 'norman', 'use', 'simple', 'context', 'pig', 'live', 'door', 'communicate', 'profound', 'truth', 'judge', 'judge', 'surface', 'sidney', 'norman', 'appear', 'picture', 'book', 'multi', 'layered', 'tale', 'different', 'pig', 'find', 'snicker', 'find', 'thought', 'provoking', 'sidney', 'norman', 'use', 'simple', 'context', 'pig', 'live', 'door', 'communicate', 'profound', 'truth', 'judge', 'judge', 'surface', 'sidney', 'norman', 'appear', 'picture', 'book', 'entertain', 'kid', 'story', 'deeply', 'move', 'adult', 'audience', 'informal', 'reading', 'lead', 'deep', 'think', 'discussion']"
932634,"['fade', 'industrial', 'city', 'worcester', 'massachusetts', 'man', 'job', 'brave', 'danger', 'endure', 'long', 'shift', 'trust', 'man', 'life', 'like', 'counterpart', 'city', 'small', 'town', 'firefighter', 'like', 'firefighter', 'enormous', 'pride', 'brotherhood', 'calling', 'december', ' ', 'fade', 'industrial', 'city', 'worcester', 'massachusetts', 'man', 'job', 'brave', 'danger', 'endure', 'long', 'shift', 'trust', 'man', 'life', 'like', 'counterpart', 'city', 'small', 'town', 'firefighter', 'like', 'firefighter', 'enormous', 'pride', 'brotherhood', 'calling', 'december', 'man', 'central', 'street', 'worcester', 'station', 'live', 'daily', 'life', 'work', 'second', 'job', 'raise', 'child', 'know', 'inferno', 'unlike', 'see', 'ultimate', 'test', 'fire', 'worcester', 'cold', 'storage', 'ignite', 'vagrant', 'christmas', 'candle', 'firefighter', 'arrive', 'scene', 'building', 'hulking', 'abandon', 'windowless', 'warehouse', 'wait', 'explode', 'man', 'fight', 'contain', 'flame', 'hose', 'suddenly', 'surround', 'confusing', 'suffocate', 'darkness', 'sear', 'steam', 'worcester', 'cold', 'storage', 'mazelike', 'layout', 'room', 'insulate', 'prevent', 'man', 'hear', 'alarm', 'turn', 'furious', 'beast', 'disorient', 'inside', 'seemingly', 'determined', 'kill', 'man', 'degrees', 'stand', 'good', 'work', 'american', 'reportage', 'sean', 'flynn', 'take', 'private', 'life', 'man', 'head', 'inexorably', 'sudden', 'share', 'overwhelming', 'battle', 'capture', 'agony', 'work', 'wife', 'mother', 'hear', 'news', 'mount', 'terror', 'community', 'hurtle', 'unbearable', 'loss', 'vividly', 'depict', 'moment', 'truth', 'ordinary', 'man', 'know', 'brother', 'go', 'die', 'live', 'single', 'breath', 'prepare', 'lay', 'life']"
611843,"['hujan', 'pagi', 'trace', 'describe', 'tangled', 'soul', 'pre', 'war', 'generation', 'journalist', 'long', 'understand', 'adapt', 'change', 'direction', 'development', 'current', 'newspaper', 'atmosphere', 'happen', 'touch', 'journalist', 'conscience', 'life', 'stance', 'new', 'development', 'daily', 'sinar', 'pagi', 'cause', 'lokman', 'torment', 'slip', 'world', 'hallucination', 'accord', 'psychiatrist', 'dr', 'ahmad', 'dio', 'lokman', 'illness', 'receive', 'immediate', 'help', 'hallucinatory', 'weekly', 'hujan', 'pagi', 'lokman', 'feel', 'role', 'appreciate', 'feel', 'meaningful', 'struggle', 'keep', 'background', 'nationalist', 'novel', 'element', 'legend', 'history', 'archaeology', 'astronomy', 'politic', 'hujan', 'pagi', 'intend', 'setting', 'place', 'mentality', 'people', 'insert', 'certain', 'knowledge', 'ingredient', 'platform', 'argument', 'discussion', 'idea', 'thing', 'opinion', 'past', 'present']"
10426868,"['jaime', 'c.', 'j.', 'fitzpatrick', 'begin', 'married', 'life', 'couple', 'love', 'look', 'forward', 'bright', 'future', 'year', 'later', 'drift', 'apart', 'ready', 'quit', 'mattie', 'riehl', 'hope', 'husband', 'sol', 'christmas', 'gift', 'long', 'news', 'baby', 'way', 'usual', 'disappointed', 'th', 'jaime', 'c.', 'j.', 'fitzpatrick', 'begin', 'married', 'life', 'couple', 'love', 'look', 'forward', 'bright', 'future', 'year', 'later', 'drift', 'apart', 'ready', 'quit', 'mattie', 'riehl', 'hope', 'husband', 'sol', 'christmas', 'gift', 'long', 'news', 'baby', 'way', 'usual', 'disappoint', 'holiday', 'bring', 'acute', 'awareness', 'mattie', 'dream', 'big', 'family', 'likely', 'reality', 'winter', 'storm', 'rage', 'outside', 'blow', 'fitzpatricks', 'riehl', 'home', 'slow', 'pace', 'life', 'couple', 'different', 'world', 'help', 'understand', 'true', 'meaning', 'love', 'christmas', 'trademark', 'plot', 'twist', 'attention', 'detail', 'suzanne', 'woods', 'fisher', 'offer', 'reader', 'beautiful', 'christmas', 'story', 'love', 'forgiveness', 'truly', 'matter', 'life']"
16078317,"['accompany', 'faithful', 'silence', 'wait', 'wait', 'arrival', 'infrequently', 'curse', 'curse', 'departure', 'accompany', 'faithful', 'silence', 'love', 'like', 'day', 'accommodate', 'complaint', 'build', 'eternity', 'create', 'history', 'memory', 'monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday', 'faithful', 'accompany', 'faithful', 'silence', 'wait', 'wait', 'arrival', 'infrequently', 'curse', 'curse', 'departure', 'accompany', 'faithful', 'silence', 'love', 'like', 'day', 'accommodate', 'complaint', 'build', 'eternity', 'create', 'history', 'memory', 'monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday', 'faithful', 'accompany', 'pain', 'happiness', '|menuju(h', 'collaboration', 'seven', 'young', 'writer', 'share', 'story', 'day', 'faithful|']"
2507629,"['rain', 'soak', 'forest', 'south', 'western', 'australia', 'life', 'young', 'man', 'collide', 'year', 'leave', 'change', 'forever', ' ', 'eric', 'wwii', 'soldier', 'german', 'boy', 'imprison', 'strange', 'land', 'vinnie', 'modern', 'teenager', 'scar', 'physically', 'emotionally', 'death', 'sister', 'life', 'meet', 'change', 'rain', 'soak', 'forest', 'south', 'western', 'australia', 'life', 'young', 'man', 'collide', 'year', 'leave', 'change', 'forever', ' ', 'eric', 'wwii', 'soldier', 'german', 'boy', 'imprison', 'strange', 'land', 'vinnie', 'modern', 'teenager', 'scar', 'physically', 'emotionally', 'death', 'sister', 'life', 'meet', 'change', 'war', 'fight', 'soul', 'battlefield']"
10689770,"['dark', 'rain', 'lash', 'milan', 'lena', 'chase', 'friend', 'sofia', 'mysteriously', 'fall', 'trance', 'imposing', 'bulk', 'central', 'station', 'marble', 'dimly', 'light', 'streetlight', 'young', 'woman', 'witness', 'incredible', 'duel', 'immense', 'fiery', 'creature', 'destroy', 'naked', 'blood', 'cover', 'boy', 'd', 'dark', 'rain', 'lash', 'milan', 'lena', 'chase', 'friend', 'sofia', 'mysteriously', 'fall', 'trance', 'imposing', 'bulk', 'central', 'station', 'marble', 'dimly', 'light', 'streetlight', 'young', 'woman', 'witness', 'incredible', 'duel', 'immense', 'fiery', 'creature', 'destroy', 'naked', 'blood', 'cover', 'boy', 'instinctively', 'lena', 'intervene', 'allow', 'young', 'man', 'advantage', 'moment', 'distraction', 'opponent', 'turn', 'tide', 'battle', 'decapitate', 'sword', 'assailant', 'angel', 'young', 'man', 'arioch', 'demon', 'summon', 'kill', 'sofia', 'lena', 'determine', 'brave', 'stubborn', 'save', 'good', 'friend', 'willing', 'demon', 'arioch', 'old', 'world', 'violent', 'bloodthirsty', 'mission', 'bind', 'unfortunately', 'lena', 'penetrate', 'haunted', 'eye']"
461718,"['dove', 'buy', 'strip', 'land', 'abandon', 'bartered', 'bride', 'marry', 'proxy', 'determine', 'wreak', 'revenge', '\xa0\xa0', 'innocent', 'sara', 'bishop', 'pay', 'dearly', 'freedom', 'cruel', 'mock', 'family', '\xa0\xa0', 'flame', 'haired', 'jade', 'eyed', 'sabre', 'wilde', 'scandalize', 'queen', 'elizabeth', 'court', 'set', 'seduce', 'unknown', 'husband', 'mistress', ' ', 'dove', 'buy', 'strip', 'land', 'abandon', 'bartered', 'bride', 'marry', 'proxy', 'determine', 'wreak', 'revenge', '\xa0\xa0', 'innocent', 'sara', 'bishop', 'pay', 'dearly', 'freedom', 'cruel', 'mock', 'family', '\xa0\xa0', 'flame', 'haired', 'jade', 'eyed', 'sabre', 'wilde', 'scandalize', 'queen', 'elizabeth', 'court', 'set', 'seduce', 'unknown', 'husband', 'mistress', 'slave', 'hawk', 'queen', 'favorite', 'call', 'sea', 'god', 'white', 'tooth', 'flash', 'bronze', 'face', 'deep', 'virile', 'voice', 'boom', 'order', 'man', 'brand', 'sabre', 'sear', 'kiss', 'masterful', 'touch', 'aware', 'wife', 'captain', 'shane', 'hawkhurst', 'know', 'command', 'subdue', 'ravage', 'enemy', 'prepare', 'catch', 'passion', 'merciless', 'snare', 'fiery', 'beauty', 'rule', 'heart', 'inflame', 'sense']"
15723902,"['somerset', 'village', 'teenage', 'boy', 'confront', 'teacher', 'story', 'know', 'boy', 'impossible', 'knowledge', 'uncover', 'memorie', 'michael', 'martin', 'utmost', 'forget', 'soon', 'propel', 'danger', 'martin', 'confront', 'past', 'girl', 'arrive', 'village', 'pen', 'selwood', 'draw', 'ancient', 'instinct', 'find', 'man', ' ', 'somerset', 'village', 'teenage', 'boy', 'confront', 'teacher', 'story', 'know', 'boy', 'impossible', 'knowledge', 'uncover', 'memorie', 'michael', 'martin', 'utmost', 'forget', 'soon', 'propel', 'danger', 'martin', 'confront', 'past', 'girl', 'arrive', 'village', 'pen', 'selwood', 'draw', 'ancient', 'instinct', 'find', 'man', 'call', 'ferney', 'action', 'reignite', 'love', 'story', 'instinct', 'break', 'irrespective', 'hurt', 'danger', 'bring']"
1100375,"['year', 'old', 'donn', 'fendler', 'step', 'away', 'boy', 'scout', 'troop', 'minute', 'foggy', 'mountain', 'maine', 'minute', 'take', 'hour', 'try', 'find', 'way', 'ne', 'year', 'old', 'donn', 'fendler', 'step', 'away', 'boy', 'scout', 'troop', 'minute', 'foggy', 'mountain', 'maine', 'minute', 'take', 'hour', 'try', 'find', 'way', 'nervous', 'tired', 'donn', 'fall', 'embankment', 'make', 'impossible', 'find', 'sleepless', 'night', 'go', 'follow', 'second', 'donn', 'know', 'week', 'pass', 'leave', 'starve', 'scared', 'delirious', 'rainstorm', 'black', 'bear', 'fear', 'lose', 'forever', 'donn', 'journey', 'physically', 'mentally', 'emotionally', 'charge', 'story', 'tell', 'point', 'view', 'boy', 'live', '\xa0']"
17713832,"['time', 'know', 'milana', 'tell', 'paint', 'sunset', 'ferry', 'cross', 'bali', 'strait', 'banyuwangi', 'jembrana', 'wait', 'lover', 'sure', 'day', 'lover', 'come', 'wait', 'know', 'tell', 'sure', 'know', 'time', 'know', 'milana', 'tell', 'paint', 'sunset', 'ferry', 'cross', 'bali', 'strait', 'banyuwangi', 'jembrana', 'wait', 'lover', 'sure', 'day', 'lover', 'come', 'wait', 'know', 'tell', 'sure', 'know', 'lover', 'come', 'later', 'realize', 'milana', 'wait', 'go', 'benz', 'like', 'weaver', 'create', 'dew', 'word', 'enjoy', 'coolness', 'clarity', 'like', 'story', 'collection', 'second', 'story', 'etc', 'turn', 'like', 'a.', 's.', 'laksana']"
12176927,"['love', 'stink', ' ', 'jessica', 'walsh', 'start', 'freshman', 'year', 'nightshade', 'high', 'try', 'forget', 'tragic', 'event', 'surround', 'brother', 'graduation', 'want', '  ', 'high', 'school', 'experience', 'easy', 'say', 'nightshade', ' ', 'new', 'boy', 'show', 'school', 'girl', 'infect', 'case', 'seriously', 'creepy', 'crush', 'obs', 'love', 'stink', ' ', 'jessica', 'walsh', 'start', 'freshman', 'year', 'nightshade', 'high', 'try', 'forget', 'tragic', 'event', 'surround', 'brother', 'graduation', 'want', '  ', 'high', 'school', 'experience', 'easy', 'say', 'nightshade', ' ', 'new', 'boy', 'show', 'school', 'girl', 'infect', 'case', 'seriously', 'creepy', 'crush', 'obsession', 'turn', 'violence', 'jessica', 'friend', 'start', 'wonder', 'go', 'little', 'friendly', 'rivalry', 'smite', 'girl', 'turn', 'love', 'zombie', ' ', 'jessica', 'worry', 'like', 'crush', 'dominic', 'gray', 'cute', 'moody', 'new', 'singer', 'effect', 'vary', 'mysterious', 'tattoo', 'appear', 'arm', 'day', 'let', 'know', 'trouble', 'brew', 'jessica', 'learn', 'virago', 'woman', 'warrior', 'choose', 'fight', 'evil', 'threaten', 'hometown', 'lowly', 'freshman', 'take', 'nightshade', 'safe']"
750693,"['end', 'endless', 'summer', 'yotsuba', 'toe', 'toe', 'cardboard', 'robot', 'help', 'neighbor', 'eat', 'grape', 'spearhead', 'impromptu', 'trip', 'beach', 'ice', 'cream', 'steal', 'yanda', 'koiwai', 'understudy', 'yotsuba', 'admit', 'finally', 'meet', 'match']"
1404932,"['life', 'old', 'cathedral', 'town', 'vogelsang', 'go', 'peacefully', 'year', 'life', 'anemone', 'father', 'happy', 'strange', 'disturbing', 'thing', 'begin', 'happen', 'cathedral', 'statue', 'foolish', 'virgin', 'disappear', 'figure', 'gargoyle', 'spout', 'mayor', 'dismiss', 'town', 'respected', ' ', 'life', 'old', 'cathedral', 'town', 'vogelsang', 'go', 'peacefully', 'year', 'life', 'anemone', 'father', 'happy', 'strange', 'disturbing', 'thing', 'begin', 'happen', 'cathedral', 'statue', 'foolish', 'virgin', 'disappear', 'figure', 'gargoyle', 'spout', 'mayor', 'dismiss', 'town', 'respected', 'councilor', 'blame', 'disappearance', 'anemone', 'dog', 'winnie', 'run', 'away', 'home', 'drive', 'mean', 'housekeeper', 'horrid', 'son', 'life', 'miserable', 'anemone', 'father', 'befriend', 'take', 'aunt', 'gundula', 'remarkable', 'woman', 'anemone', 'mother', 'dear', 'friend', 'anemone', 'take', 'refuge', 'understand', 'thing', 'town', 'upheaval', 'unheard', 'songbird', 'welcome', 'townspeople', 'spring', 'catch', 'net', 'mayor', 'friend', 'mayor', 'actually', 'forbid', 'sale', 'easter', 'egg', 'gundula', 'year', 'paint', 'beautiful', 'egg', 'easter', 'stand']"
22084404,"['refuse', 'work', 'way', 'company', 'ladder', 'sexually', 'favor', 'sleazy', 'boss', 'begin', 'lose', 'hope', 'day', 'surprise', 'assignment', 'literally', 'rock', 'world', 'imagine', 'assignment', 'brent', 'nichols', 'work', 'way', 'inside', 'way', 'possible', 'unlock', 'w', 'refuse', 'work', 'way', 'company', 'ladder', 'sexually', 'favor', 'sleazy', 'boss', 'begin', 'lose', 'hope', 'day', 'surprise', 'assignment', 'literally', 'rock', 'world', 'imagine', 'assignment', 'brent', 'nichols', 'work', 'way', 'inside', 'way', 'possible', 'unlock', ' ', 'porn', 'star', 'plan', 'change', ' ', 'know', 'lucy', 'rogers', 'lotus', 'raine']"
41999,"['height', 'edwardian', 'splendour', 'jessie', 'violet', 'share', 'sparkling', 'london', 'debut', 'morland', 'place', 'teddy', 'business', 'expand', 'bring', 'home', 'new', 'wife', 'anxiety', 'sister', 'henrietta', 'know', 'mistress', 'house', 'england', 'land', 'confidence', 'opportunity', 'surface', 'trouble', 'height', 'edwardian', 'splendour', 'jessie', 'violet', 'share', 'sparkling', 'london', 'debut', 'morland', 'place', 'teddy', 'business', 'expand', 'bring', 'home', 'new', 'wife', 'anxiety', 'sister', 'henrietta', 'know', 'mistress', 'house', 'england', 'land', 'confidence', 'opportunity', 'surface', 'trouble', 'stir', 'death', 'king', 'bring', 'head', 'constitutional', 'crisis', 'abroad', 'flexing', 'russian', 'german', 'ominous', 'sign', 'danger', 'lie', 'ahead']"
410237,"['legendary', 'adventure', 'little', 'nemo', 'volume', 'homage', 'winsor', 'mccay', 'masterpiece', 'edition', 'combine', 'episode', 'original', 'colour', 'spirit', 'reader', 'away', 'journey', 'wonderful', 'dream', 'world', 'little', 'hero', 'pyjama']"
21412466,"['despite', 'lose', 'leader', 'nagi', 'member', 'scar', 'chain', 'fight', 'death', 'undertakers', 'anti', 'deadmen', 'squad', 'manage', 'escape', 'make', 'mission', 'success', 'ganta', 'decide', 'stay', 'shiro', 'deadman', 'wonderland', 'promoter', 'tamaki', 'take', 'control', 'prison', 'set', 'motion', 'macabre', 'plan']"
20883640,"['shelley', 'young', 'blood', 'feud', 'book', 'dardian', 'dreshaj', 'novel', ' ', 'think', 'death', 'age', 'ex', 'mafia', 'boss', 'start', 'war', 'law', 'enforcement', 'mafia', 'secret', 'criminal', 'underworld', 'organization', 'know', 'association', ' ', 'homicide', 'detective', 'jesse', 'richards', 'face', 'murder', 'case', 'career', 'hardly', 'evidence', 'wi', 'shelley', 'young', 'blood', 'feud', 'book', 'dardian', 'dreshaj', 'novel', ' ', 'think', 'death', 'age', 'ex', 'mafia', 'boss', 'start', 'war', 'law', 'enforcement', 'mafia', 'secret', 'criminal', 'underworld', 'organization', 'know', 'association', ' ', 'homicide', 'detective', 'jesse', 'richards', 'face', 'murder', 'case', 'career', 'hardly', 'evidence', 'witness', 'identity', 'murderer', 'look', 'time', 'fear', 'give', 'case', 'end', 'cold', 'file', 'desperate', 'uncover', 'reason', 'vito', 'russo', 'seemingly', 'senseless', 'death', 'stop', 'bring', 'killer', 'look', 'justice', 'believe', 'case', 'reach', 'dead', 'end', 'stumble', 'lucky', 'break', 'ruthless', 'killer', 'look', 'man', 'steal', 'daughter', 'heart', ' ', 'aaliyah', 'richards', 'good', 'thing', 'go', 'dardian', 'dreshaj', 'safe', 'dardian', 'know', 'beginning', 'mess', 'excuse', 'mess', 'aaliyah', 'rule', 'fly', 'window', 'know', 'capable', 'know', 'padukshëm', 'myth', 'reason', 'threaten', 'matter', 'matter', 'finish', 'know']"
20940407,"['novel', 'span', 'course', 'family', '1950s', 'year', 'beginning', 'new', 'millennium', 'focus', 'generation', 'grandparent', 'staunch', 'communist', 'return', 'mexican', 'exile', 'young', 'gdr', 'build', 'new', 'republic', 'son', 'emigrate', 'moscow', 'young', 'man', 'later', 'deport', 'siberian', 'camp', 'set', 'journey', 'world', 'urals', 'return', 'russian', 'wife', 'petty', 'bourgeois', 'republic', 'continue', 'believe', 'change', 'grandson', 'find', 'adopt', 'home', 'parent', 'grandparent', 'increasingly', 'small', 'leave', 'west', 'patriarch', 'ninetieth', 'birthday', 'day', 'radiance', 'political', 'utopia', 'dim', 'generation', 'generation', 'time', 'diminish', 'light', 'half', 'century', 'live', 'history', 'novel', 'germany', 'surprising', 'twist', 'detail', 'great', 'human', 'maturity', 'precision', 'humor']"
